,State,County,TotalVets,VeteranPopulationPct,MaleVetsPct,FemaleVetsPct,WhiteVetsPct,BlackVetsPct,HispanicVetsPct,OtherRaceVetsPct,LessThanHSVetsPct,HighSchOnlyVetsPct,SomeCollegeVetsPct,CollegeDegreeVetsPct,EmployeedVetsPct,UnemployeedVetsPct
152,AR,Izard,1392.0,12.48654467,93.24712644,6.752873563,97.34195402,0.718390805,1.364942529,1.364942529,15.20172911,28.74639769,37.31988473,18.73198847,67.33001658,2.955665025
153,AR,Jackson,1013.0,7.455656142,93.08983218,6.910167818,83.90918065,8.390918065,0.0,7.699901283,13.37325349,45.70858283,29.64071856,11.27744511,54.02061856,14.88549618
154,AR,Jefferson,4205.0,7.789777885,93.81688466,6.183115339,55.38644471,39.50059453,2.711058264,4.447086801,7.629947544,37.52980448,40.31950405,14.52074392,60.48689139,11.60990712
155,AR,Johnson,1688.0,8.443377351,92.18009479,7.819905213,90.58056872,2.251184834,2.01421801,5.272511848,6.398104265,38.507109,39.75118483,15.3436019,72.87356322,0.47318612
156,AR,Lafayette,426.0,7.777980646,94.83568075,5.164319249,71.36150235,26.5258216,0.0,2.112676056,18.2464455,41.70616114,26.06635071,13.98104265,52.72727273,6.896551724
157,AR,Lawrence,1082.0,8.439937598,93.71534196,6.284658041,92.32902033,0.924214418,4.713493531,2.772643253,16.63585952,39.8336414,35.12014787,8.410351202,70.13487476,7.417582418
158,AR,Lee,338.0,4.495278628,100.0,0.0,63.31360947,35.79881657,0.887573965,0.0,16.86390533,46.15384615,26.03550296,10.94674556,6.299212598,0.0
159,AR,Lincoln,757.0,6.626980653,89.96036988,10.03963012,79.12813738,19.81505945,0.132100396,1.05680317,16.15598886,32.31197772,35.79387187,15.73816156,33.48214286,6.666666667
160,AR,Little River,834.0,8.679363097,92.8057554,7.194244604,88.72901679,9.592326139,0.0,1.678657074,13.31719128,40.6779661,33.65617433,12.34866828,49.41176471,0.0
161,AR,Logan,1476.0,8.727530747,89.56639566,10.43360434,97.08672087,0.406504065,1.35501355,1.151761518,11.8046133,44.43690638,32.70013569,11.05834464,64.86928105,0.503778338
162,AR,Lonoke,6686.0,12.60700683,89.11157643,10.88842357,86.73347293,4.232725097,6.506132217,4.890816632,3.804017042,33.17102861,41.5398661,21.48508825,80.16729034,1.180669962
163,AR,Madison,857.0,6.923574083,95.44924154,4.55075846,93.4655776,0.0,1.86697783,4.667444574,19.41176471,31.76470588,36.94117647,11.88235294,71.62162162,0.0
164,AR,Marion,1820.0,13.46950859,98.13186813,1.868131868,98.24175824,0.0,1.043956044,0.714285714,8.406593407,33.73626374,43.46153846,14.3956044,53.54558611,5.135135135
165,AR,Miller,2896.0,8.728675628,89.46823204,10.53176796,70.92541436,22.44475138,2.071823204,5.559392265,8.029453015,31.20617111,40.49789621,20.26647966,64.55696203,0.933706816
166,AR,Mississippi,2281.0,7.350476927,90.44278825,9.557211749,75.09864095,21.2187637,0.789127576,3.244191144,6.791778374,42.62734584,38.06970509,12.51117069,75.38712306,6.378378378
167,AR,Monroe,395.0,7.087744482,92.91139241,7.088607595,70.12658228,28.60759494,0.0,1.265822785,17.97468354,30.12658228,33.92405063,17.97468354,65.03496504,12.90322581
168,AR,Montgomery,749.0,10.25465498,96.52870494,3.47129506,93.72496662,0.0,4.405874499,1.869158879,9.274193548,31.3172043,47.98387097,11.42473118,50.79365079,3.125
169,AR,Nevada,445.0,6.898155325,93.25842697,6.741573034,80.4494382,15.95505618,0.0,3.595505618,7.191011236,40.8988764,37.07865169,14.83146067,50.42735043,0.0
170,AR,Newton,568.0,9.070584478,95.24647887,4.753521127,95.59859155,0.0,0.0,4.401408451,20.95070423,31.86619718,28.16901408,19.01408451,63.12056738,0.0
171,AR,Ouachita,1608.0,8.739605413,92.59950249,7.400497512,65.23631841,34.76368159,0.0,0.0,7.756232687,36.28808864,35.87257618,20.08310249,57.2327044,6.813186813
172,AR,Perry,919.0,11.44458281,95.21218716,4.78781284,96.08269859,0.0,1.523394995,3.917301415,17.30558598,35.48740416,35.37787514,11.82913472,52.42105263,2.81124498
173,AR,Phillips,986.0,7.141305135,98.78296146,1.21703854,53.54969574,46.34888438,0.0,0.101419878,17.63506626,38.0224261,32.41590214,11.9266055,66.59528908,12.21864952
174,AR,Pike,783.0,9.319209712,91.95402299,8.045977012,94.76372925,4.597701149,0.255427842,0.638569604,7.216494845,42.39690722,29.63917526,20.74742268,73.97660819,0.0
175,AR,Poinsett,1027.0,5.645959318,96.59201558,3.407984421,96.00778968,2.239532619,0.681596884,1.460564752,8.648111332,49.30417495,32.50497018,9.542743539,68.29745597,11.1747851
176,AR,Polk,1887.0,12.2437062,95.91944886,4.080551139,95.33651298,0.0,0.105988341,4.557498675,8.588298443,36.23188406,40.79441761,14.38539989,62.86594761,17.89215686
177,AR,Pope,4282.0,8.712460324,95.21251752,4.787482485,93.90471742,1.541335824,1.704810836,2.849135918,6.82031985,30.17403575,38.07619944,24.92944497,68.22871883,5.040957782
178,AR,Prairie,549.0,8.388082506,97.99635701,2.003642987,94.89981785,3.460837887,0.0,1.639344262,15.84699454,49.72677596,28.41530055,6.010928962,84.31372549,0.0
179,AR,Pulaski,27226.0,9.115868562,89.45860574,10.54139426,61.93344597,33.55615955,2.350694189,3.474619849,4.55666866,26.51764354,39.01016746,29.91552033,68.36456136,3.103729921
180,AR,Randolph,1105.0,8.156185415,95.6561086,4.343891403,90.95022624,4.07239819,4.977375566,0.180995475,16.37372803,27.56706753,47.36355227,8.695652174,62.59398496,0.0
181,AR,St. Francis,1329.0,6.681749623,91.49736644,8.502633559,61.1738149,33.63431151,5.944319037,5.191873589,13.39352897,38.37471783,35.13920241,13.09255079,53.70611183,0.0
182,AR,Saline,8988.0,9.843282847,93.59145527,6.408544726,90.14241211,5.507343124,1.457498887,3.460169114,5.037585549,34.64602266,34.7021205,25.61427129,76.06132075,4.589147287
183,AR,Scott,696.0,8.998060763,91.23563218,8.764367816,92.67241379,0.0,0.0,7.327586207,20.14925373,30.59701493,40.59701493,8.656716418,39.23303835,23.30827068
184,AR,Searcy,682.0,10.7979734,94.13489736,5.865102639,92.52199413,0.0,1.906158358,7.478005865,15.00765697,26.79938744,41.5007657,16.69218989,38.34586466,0.0
185,AR,Sebastian,8542.0,8.836429842,90.00234137,9.997658628,84.66401311,6.029033013,2.540388668,6.93046125,8.714492056,25.51757342,45.20943669,20.55849783,73.55589721,3.971334727
186,AR,Sevier,908.0,7.448728466,91.18942731,8.810572687,79.84581498,2.863436123,0.0,17.2907489,8.388520971,43.37748344,25.49668874,22.73730684,78.67494824,0.0
187,AR,Sharp,1840.0,13.61148099,96.4673913,3.532608696,95.38043478,0.0,1.413043478,3.206521739,9.299781182,37.25382932,41.13785558,12.30853392,46.07594937,14.83516484
188,AR,Stone,1040.0,10.37199561,94.03846154,5.961538462,98.36538462,0.0,0.961538462,0.769230769,3.980582524,30.97087379,53.98058252,11.06796117,53.6,0.0
189,AR,Union,2238.0,7.479446561,93.65504915,6.344950849,76.85433423,19.25826631,0.17873101,3.708668454,5.98368087,39.39256573,34.49682684,20.12692656,71.26303592,7.804878049
190,AR,Van Buren,1229.0,9.211512517,92.92107404,7.078925956,96.82668836,0.081366965,0.0,3.091944671,10.25641026,33.16790736,37.71712159,18.85856079,43.87755102,11.62790698
191,AR,Washington,11960.0,6.826055442,92.16555184,7.834448161,89.95819398,4.046822743,3.494983278,3.419732442,6.136421266,28.15484743,33.14174626,32.56698504,73.18851823,6.868772525
192,AR,White,4692.0,7.792984321,93.03069054,6.969309463,96.07843137,2.728047741,0.042625746,1.193520887,9.469615632,35.30169637,35.43053468,19.79815332,70.50730868,3.231707317
193,AR,Woodruff,328.0,6.39625585,98.7804878,1.219512195,81.70731707,16.76829268,0.0,1.524390244,11.58536585,29.26829268,38.41463415,20.73170732,42.65734266,6.557377049
194,AR,Yell,1158.0,7.136254391,99.3955095,0.604490501,95.25043178,1.727115717,2.763385147,0.259067358,10.27633851,44.47322971,27.37478411,17.87564767,63.88140162,5.485232068
195,CA,California,1574531.0,5.225735549,91.86132251,8.138677486,63.52602775,9.599938013,16.72682215,15.80642109,5.139018674,19.47939307,42.08247934,33.29910892,75.94415228,5.478441096
196,CA,Alameda,48602.0,3.706488681,91.85630221,8.14369779,52.92992058,18.87782396,11.67853175,22.20279001,4.846244887,20.56020431,38.16781213,36.42573867,77.95205813,4.405161144
197,CA,Alpine,79.0,9.427207637,100.0,0.0,43.03797468,0.0,2.53164557,56.96202532,7.594936709,49.36708861,16.4556962,26.58227848,100.0,0.0
198,CA,Amador,3810.0,11.71622744,95.87926509,4.120734908,84.48818898,1.732283465,10.57742782,4.461942257,6.077348066,20.78400421,53.56485135,19.57379637,61.2716763,4.192872117
199,CA,Butte,14209.0,7.882940361,91.19572102,8.804278978,87.21233021,1.520163277,6.559223028,7.453022732,5.971422478,21.15589678,45.34726665,27.52541409,60.28381865,6.634056863
200,CA,Calaveras,4491.0,11.92195381,94.54464485,5.455355155,83.23313293,2.070808283,7.192162102,8.884435538,6.791360499,23.58049432,53.50701403,16.12113115,61.58730159,3.608247423
201,CA,Colusa,830.0,5.321195025,89.03614458,10.96385542,60.24096386,9.759036145,22.77108434,8.554216868,8.701298701,20.77922078,44.80519481,25.71428571,70.70063694,6.756756757
202,CA,Contra Costa,46968.0,5.33470843,92.39908022,7.600919775,66.24723216,12.31050928,10.11965594,14.60143076,4.08311755,17.97384922,38.40227696,39.54075628,77.03308324,4.896064845
203,CA,Del Norte,2048.0,9.495989243,90.625,9.375,79.78515625,4.541015625,8.3984375,10.20507813,9.033203125,23.4375,51.02539063,16.50390625,65.03800217,19.69949917
204,CA,El Dorado,13604.0,9.047077523,93.67097912,6.329020876,87.63598941,1.374595707,7.299323728,5.733607762,3.8183161,19.25406204,45.68685377,31.24076809,72.3043986,5.410497981
205,CA,Fresno,36125.0,5.139283474,92.55086505,7.449134948,57.04083045,6.660207613,27.19723183,17.92110727,8.031642363,21.78649851,46.73723326,23.44462587,74.44551047,6.155712228
206,CA,Glenn,1411.0,6.889648438,92.91282778,7.087172218,79.37632884,0.0,13.67824238,12.75690999,6.896551724,40.58908046,41.45114943,11.06321839,61.36363636,11.11111111
207,CA,Humboldt,8079.0,7.360403779,91.10038371,8.899616289,89.05805174,0.581755168,4.146552791,7.56281718,6.677606665,19.4774047,42.64074729,31.20424135,66.41244661,4.593477262
208,CA,Imperial,5528.0,4.30452489,92.27568741,7.72431259,36.68596237,5.047033285,55.11939219,19.41027496,9.172794118,22.66544118,47.68382353,20.47794118,73.67688022,7.088846881
209,CA,Inyo,1526.0,10.62082405,98.09960682,1.900393185,76.14678899,1.114023591,9.305373526,15.33420708,7.109940751,37.32718894,32.38973009,23.17314022,75.84158416,5.744125326
210,CA,Kern,35594.0,5.671853463,91.6081362,8.391863797,67.08714952,6.818564927,20.05675114,12.37006237,7.398568019,23.81520627,46.19274918,22.59347653,71.61809148,7.852953798
211,CA,Kings,9684.0,9.197804077,86.66873193,13.33126807,59.78934325,11.02850062,19.02106568,18.4118133,6.724417975,21.2777477,47.7747699,24.22306443,73.41117351,2.979665794
212,CA,Lake,5360.0,10.55762375,92.1641791,7.835820896,83.73134328,2.276119403,7.891791045,13.09701493,9.27238806,23.95522388,50.82089552,15.95149254,53.92508979,6.374881066
213,CA,Lassen,1984.0,7.579462103,91.48185484,8.518145161,89.2641129,4.536290323,3.427419355,3.981854839,2.781992919,27.2635306,50.32878098,19.6256955,68.10954064,1.167315175
214,CA,Los Angeles,261742.0,3.329025077,93.0695112,6.930488802,48.78506315,16.78255687,23.27291761,19.4298202,6.166905258,19.97338641,41.00433344,32.8553749,75.26810357,6.488451116
215,CA,Madera,6317.0,5.615660198,93.28795314,6.712046858,70.82475859,5.239829033,19.77204369,11.88855469,8.259823577,24.73135525,45.51724138,21.49157979,65.27144633,7.047619048
216,CA,Marin,10516.0,5.075975518,94.89349563,5.106504374,82.36021301,4.089007227,5.562951693,10.76454926,2.810012468,10.72216361,28.03299127,58.43483265,78.95646164,4.595185996
217,CA,Mariposa,1485.0,10.18518519,96.56565657,3.434343434,93.13131313,0.0,1.885521886,5.117845118,7.542087542,27.94612795,46.06060606,18.45117845,56.34615385,13.65187713
218,CA,Mendocino,5941.0,8.681484079,91.73539808,8.264601919,86.73623969,1.043595354,6.884362902,6.261572126,5.097046414,22.93670886,44.81012658,27.15611814,71.85283688,4.194941394
219,CA,Merced,9225.0,4.834626935,92.04336043,7.956639566,60.62872629,5.907859079,26.41734417,16.15176152,9.926510914,25.34825052,45.89228913,18.83294944,68.43078345,6.247889227
220,CA,Modoc,780.0,10.90146751,95.76923077,4.230769231,92.43589744,0.641025641,4.487179487,2.820512821,5.0,35.51282051,36.79487179,22.69230769,41.03585657,11.65048544
221,CA,Mono,705.0,6.096506399,86.66666667,13.33333333,72.62411348,1.560283688,17.44680851,20.14184397,4.539007092,32.34042553,41.27659574,21.84397163,88.4279476,0.24691358
222,CA,Monterey,16874.0,5.370430487,90.70167121,9.29832879,64.91051322,7.84046462,17.68993718,17.6069693,5.588094669,16.69256514,37.7121683,40.00717189,71.24903821,3.473722102
223,CA,Napa,7363.0,6.672708324,92.08203178,7.91796822,77.33260899,2.308841505,11.55778894,10.94662502,2.393726785,17.47145412,39.49649195,40.63832714,78.83018868,7.324078507
224,CA,Nevada,8015.0,9.773436738,93.87398628,6.126013724,89.36993138,0.474111042,6.238303182,4.616344354,5.20172545,17.83811215,39.72342045,37.23674194,68.13706184,4.682080925
225,CA,Orange,107811.0,4.379331664,93.39677769,6.603222306,69.23505023,4.073795809,15.00960013,16.37495246,4.951661233,15.94331267,37.6156644,41.4893617,82.41268433,4.891830804
226,CA,Placer,25888.0,8.679151664,92.81134116,7.188658838,84.6144932,2.364029666,7.076637825,7.760352287,2.683154456,16.57333956,41.86887541,38.87463058,80.52118485,3.876600699
227,CA,Plumas,1876.0,12.06974201,96.108742,3.891257996,89.76545842,0.0,5.650319829,5.117270789,2.345415778,25.90618337,42.96375267,28.78464819,79.02511078,8.971962617
228,CA,Riverside,122308.0,6.82166392,91.88524054,8.11475946,62.80374137,11.24129247,19.29636655,14.40052981,5.212385637,20.14698198,44.61798787,30.02264451,76.24448949,5.526599
229,CA,Sacramento,77463.0,6.676003172,90.96471864,9.03528136,65.6855531,12.44077818,11.18469463,15.07171166,4.601582976,19.70896194,43.93344721,31.75600788,73.76905645,6.130000698
230,CA,San Benito,2619.0,5.86522742,95.0744559,4.925544101,57.96105384,2.100038183,34.13516609,12.98205422,3.83862123,23.61927145,44.14414414,28.39796318,76.19909502,4.275534442
231,CA,San Bernardino,90686.0,5.790133673,91.33603864,8.663961361,56.50927376,11.90922524,25.36223893,14.20505922,5.874962139,23.16891217,46.70129346,24.25483223,72.38807458,5.107578721
232,CA,San Diego,217188.0,8.622441262,88.556458,11.443542,63.16739415,9.702653922,14.87513122,16.35495515,3.402145574,16.73623874,41.12398076,38.73763493,80.00663232,5.126128992
233,CA,San Francisco,23619.0,3.119399338,92.64151742,7.358482578,52.97430035,16.08874211,9.488123968,26.19077861,4.604621582,16.31969472,32.21963112,46.85605258,74.16690134,5.391722567
234,CA,San Joaquin,29013.0,5.377089407,91.61065729,8.389342708,61.88605108,8.117050977,17.53696619,19.19484369,7.428571429,25.271777,47.40418118,19.89547038,75.60226575,6.12023831
235,CA,San Luis Obispo,16767.0,7.284489126,95.00208743,4.997912566,84.68420111,1.771336554,8.695652174,7.556509811,2.717325228,18.19452888,44.14589666,34.94224924,70.46530612,3.220574606
236,CA,San Mateo,25027.0,4.118416614,93.10744396,6.89255604,64.1307388,6.481000519,12.05098494,21.53274464,4.763250313,18.6897025,35.32071207,41.22633512,78.20092557,5.745284182
237,CA,Santa Barbara,21027.0,6.116874276,90.86412707,9.135872925,74.18081514,4.099491131,15.22328435,10.358111,3.396745809,16.93457209,41.16895247,38.49972964,77.93853628,4.200542005
238,CA,Santa Clara,51472.0,3.435337147,92.35700964,7.642990364,62.10949643,4.322738576,16.07087348,23.45935654,4.821757716,15.78297188,36.32495392,43.07031648,81.36525396,5.560920193
239,CA,Santa Cruz,10208.0,4.626037777,94.13205329,5.867946709,82.41575235,1.400862069,11.43221003,9.139890282,4.24691358,16.95802469,36.27654321,42.51851852,71.95490789,5.196790218
240,CA,Shasta,13808.0,9.826988634,93.51825029,6.48174971,88.87601391,1.383256083,5.236095017,6.293453071,5.500219716,25.50900835,46.24285924,22.7479127,62.90821588,6.338797814
241,CA,Sierra,292.0,11.4151681,89.04109589,10.95890411,99.65753425,0.0,0.0,0.342465753,0.709219858,40.07092199,45.39007092,13.82978723,73.23943662,19.23076923
242,CA,Siskiyou,3871.0,11.18301314,93.82588478,6.174115216,82.45931284,4.494962542,5.967450271,8.24076466,4.511278196,28.44179414,49.44257195,17.60435572,54.10497981,6.592039801
243,CA,Solano,33337.0,9.82317287,89.8491166,10.1508834,56.38779734,16.30620632,11.75870654,19.81582026,3.367907261,21.51006711,48.52654057,26.59548505,73.82574963,4.288858908
244,CA,Sonoma,25613.0,6.40804001,94.05770507,5.942294928,84.18771717,2.260570804,8.480068715,8.480068715,3.610051516,16.73679657,40.83919934,38.81395257,77.76781266,4.305484367
245,CA,Stanislaus,21051.0,5.324029581,94.38981521,5.610184789,69.27461878,4.94038288,19.42425538,11.31062657,7.56501182,26.79596661,45.03787331,20.60114826,70.56381541,5.883157751
246,CA,Sutter,5986.0,8.505257175,90.1937855,9.806214501,76.97961911,5.963915804,8.286000668,10.14032743,5.449314605,18.10797089,54.08698595,22.35572855,76.51493186,6.858658583
247,CA,Tehama,4392.0,9.035363822,95.19581056,4.804189435,91.14298725,0.091074681,4.43989071,5.12295082,8.141674333,30.54277829,47.8150874,13.50045998,62.5945317,8.828996283
248,CA,Trinity,1150.0,10.91703057,87.47826087,12.52173913,89.2173913,0.0,1.217391304,9.565217391,1.739130435,32.08695652,47.65217391,18.52173913,46.83544304,9.009009009
249,CA,Tulare,14633.0,4.595127588,92.13421718,7.86578282,63.01510285,3.895305132,28.41522586,14.01626461,8.810076701,24.81176553,48.06136092,18.31679685,69.10994764,5.395417591
250,CA,Tuolumne,5190.0,11.51874293,96.03082852,3.969171484,88.16955684,1.310211946,6.589595376,7.552986513,5.571847507,30.20527859,43.96871945,20.25415445,65.24173028,13.41653666
251,CA,Ventura,39781.0,6.149415604,92.68997763,7.310022373,69.20640507,3.881249843,19.05934994,11.99567633,3.919669708,15.3652072,43.44512972,37.26999337,80.81934566,3.752464095
252,CA,Yolo,7678.0,4.486778671,92.48502214,7.514977859,69.40609534,3.464443866,15.99374837,16.55379005,5.390728477,16.71523179,34.58278146,43.31125828,79.59717499,3.581991456
253,CA,Yuba,5882.0,10.94447752,86.43318599,13.56681401,73.92043523,5.304318259,10.47262836,13.68582115,6.200432588,22.11607787,50.66690699,21.01658255,78.02435724,7.214706903
254,CO,Colorado,373795.0,8.66129727,89.55978544,10.44021456,79.83520379,5.519870517,10.70586819,6.90378416,3.590318657,20.06130938,37.95724091,38.39113105,79.53212511,3.925058437
255,CO,Adams,26796.0,7.286570858,92.1107628,7.8892372,73.51097179,4.590237349,17.80862815,8.721450963,5.249204666,26.13619149,42.73216179,25.88244205,82.57556832,2.919376796
256,CO,Alamosa,791.0,6.49745359,93.67888748,6.321112516,65.61314791,0.0,27.18078382,13.65360303,3.259452412,30.76923077,33.3767927,32.59452412,71.58119658,2.686567164
257,CO,Arapahoe,39149.0,8.005652155,88.72001839,11.27998161,74.34672661,12.70019668,8.112595469,7.601726736,2.894389695,17.25252839,37.69690386,42.15617806,84.46669874,4.012425576
258,CO,Archuleta,1254.0,11.4551932,89.87240829,10.12759171,85.48644338,0.558213716,9.250398724,11.96172249,0.4784689,17.70334928,38.59649123,43.22169059,61.42241379,12.98245614
259,CO,Baca,223.0,7.950089127,92.82511211,7.174887892,86.5470852,0.0,0.0,13.4529148,6.278026906,35.42600897,34.52914798,23.76681614,38.88888889,0.0
260,CO,Bent,427.0,8.698309228,92.97423888,7.025761124,77.04918033,0.702576112,17.33021077,9.367681499,10.30444965,48.94613583,27.86885246,12.88056206,35.78431373,5.479452055
261,CO,Boulder,13779.0,5.299656151,91.75557007,8.24442993,88.787285,1.095870528,6.880034836,4.898758981,4.295252226,12.75222552,32.33679525,50.615727,79.18488445,5.225793729
262,CO,Broomfield,4168.0,7.9976974,92.7303263,7.269673704,83.49328215,1.871401152,9.548944338,6.645873321,1.584507042,15.61871227,34.7334004,48.06338028,84.38709677,4.99490316
263,CO,Chaffee,1760.0,10.59411304,92.27272727,7.727272727,88.29545455,2.159090909,8.579545455,5.113636364,6.59025788,29.62750716,30.83094556,32.9512894,56.38450502,7.37913486
264,CO,Cheyenne,106.0,7.475317348,91.50943396,8.490566038,92.45283019,0.0,4.716981132,2.830188679,8.490566038,34.90566038,47.16981132,9.433962264,40.81632653,0.0
265,CO,Clear Creek,634.0,7.935911879,95.2681388,4.731861199,94.00630915,0.0,4.258675079,1.735015773,1.577287066,14.51104101,33.91167192,50.0,79.94100295,0.0
