,State,County,Latitude,Longitude,TotalVets,MaleVets,FemaleVets,WhiteVets,BlackVets,HispanicVets,OtherRaceVets,LessThanHSVets,HighSchOnlyVets,SomeCollegeVets,CollegeDegreeVets,EmployeedVets,UnemployeedVets
880,IA,Osceola,41.9383166,-93.389798,419,358,60,396,18,1,4,44,156,176,42,370,0
881,IA,Page,41.9383166,-93.389798,1084,983,100,1084,0,0,0,58,463,383,176,748,51
882,IA,Palo Alto,41.9383166,-93.389798,654,601,51,641,1,9,2,87,257,232,77,437,4
883,IA,Plymouth,41.9383166,-93.389798,1691,1455,235,1680,0,10,3,87,602,681,318,1328,11
884,IA,Pocahontas,41.9383166,-93.389798,491,466,24,488,0,2,1,51,239,160,39,413,3
885,IA,Polk,41.9383166,-93.389798,23447,21999,1447,21614,759,570,673,1118,6329,9023,6974,18960,859
886,IA,Pottawattamie,41.9383166,-93.389798,6719,6400,318,6395,0,115,221,490,2567,2310,1350,5621,70
887,IA,Poweshiek,41.9383166,-93.389798,1230,1113,116,1213,0,10,16,110,561,322,236,924,15
888,IA,Ringgold,41.9383166,-93.389798,313,285,28,309,0,0,4,4,168,97,43,229,46
889,IA,Sac,41.9383166,-93.389798,672,598,73,637,0,7,27,60,301,228,83,567,41
890,IA,Scott,41.9383166,-93.389798,11851,11108,742,10522,660,474,314,439,3478,4329,3604,9463,363
891,IA,Shelby,41.9383166,-93.389798,821,784,36,797,1,1,22,118,359,232,109,715,0
892,IA,Sioux,41.9383166,-93.389798,1454,1408,45,1436,6,10,0,102,533,525,291,1221,0
893,IA,Story,41.9383166,-93.389798,3773,3406,365,3587,40,34,136,120,846,1309,1496,2828,74
894,IA,Tama,41.9383166,-93.389798,1090,1047,41,1006,7,7,67,64,542,358,124,932,17
895,IA,Taylor,41.9383166,-93.389798,468,438,29,438,0,1,29,34,214,136,82,404,61
896,IA,Union,41.9383166,-93.389798,869,794,74,851,0,4,12,34,340,350,143,800,54
897,IA,Van Buren,41.9383166,-93.389798,534,486,48,506,6,11,9,82,186,188,76,340,12
898,IA,Wapello,41.9383166,-93.389798,2379,2130,248,2260,27,49,71,300,827,797,454,1723,46
899,IA,Warren,41.9383166,-93.389798,3080,2800,280,3008,25,42,2,156,1021,1263,639,2375,42
900,IA,Washington,41.9383166,-93.389798,1451,1328,122,1394,1,42,13,101,615,507,226,1225,28
901,IA,Wayne,41.9383166,-93.389798,400,383,17,385,0,9,6,24,214,137,25,296,10
902,IA,Webster,41.9383166,-93.389798,2456,2267,187,2240,13,68,134,255,881,767,551,1759,59
903,IA,Winnebago,41.9383166,-93.389798,613,561,51,608,0,3,3,46,296,182,87,466,18
904,IA,Winneshiek,41.9383166,-93.389798,1050,1011,37,1036,12,0,0,72,402,284,288,887,0
905,IA,Woodbury,41.9383166,-93.389798,5325,4979,344,4967,16,178,210,300,1969,1852,1202,4230,187
906,IA,Worth,41.9383166,-93.389798,557,535,21,535,0,9,10,33,215,246,61,446,47
907,IA,Wright,41.9383166,-93.389798,828,806,22,765,0,47,55,70,351,344,61,683,139
908,KS,Kansas,38.4987789,-98.3200779,176444,162786,13657,151906,11125,7745,7716,8670,50749,67610,49413,140032,6179
909,KS,Allen,38.4987789,-98.3200779,852,781,70,831,5,14,0,18,370,315,148,654,7
910,KS,Anderson,38.4987789,-98.3200779,564,550,14,561,0,0,3,44,303,92,123,542,0
911,KS,Atchison,38.4987789,-98.3200779,981,933,48,835,58,59,42,85,379,366,150,730,6
912,KS,Barber,38.4987789,-98.3200779,287,280,6,278,0,2,6,18,104,76,85,234,0
913,KS,Barton,38.4987789,-98.3200779,1546,1441,103,1460,21,52,23,202,546,530,266,1290,97
914,KS,Bourbon,38.4987789,-98.3200779,941,905,36,903,9,14,16,88,304,377,169,778,66
915,KS,Brown,38.4987789,-98.3200779,701,650,50,616,8,0,76,48,302,216,133,558,24
916,KS,Butler,38.4987789,-98.3200779,4899,4609,290,4589,59,155,127,279,1203,2159,1256,3653,91
917,KS,Chase,38.4987789,-98.3200779,189,172,16,182,7,0,0,9,60,74,45,134,0
918,KS,Chautauqua,38.4987789,-98.3200779,279,271,8,271,2,0,4,25,133,109,12,225,13
919,KS,Cherokee,38.4987789,-98.3200779,1206,1172,33,1106,42,0,58,141,496,433,134,811,138
920,KS,Cheyenne,38.4987789,-98.3200779,218,214,3,210,0,8,0,17,88,69,44,85,0
921,KS,Clark,38.4987789,-98.3200779,173,164,8,157,0,9,7,10,59,80,23,113,25
922,KS,Clay,38.4987789,-98.3200779,930,846,84,849,0,44,34,126,296,240,267,810,4
923,KS,Cloud,38.4987789,-98.3200779,590,538,51,549,33,0,7,73,193,173,147,493,0
924,KS,Coffey,38.4987789,-98.3200779,785,713,70,741,0,6,35,46,210,359,170,709,2
925,KS,Comanche,38.4987789,-98.3200779,99,87,11,93,0,6,6,13,39,34,11,69,0
926,KS,Cowley,38.4987789,-98.3200779,2330,2125,204,2078,82,33,153,123,776,1007,422,1655,110
927,KS,Crawford,38.4987789,-98.3200779,1990,1865,124,1862,28,56,49,89,490,884,525,1440,99
928,KS,Decatur,38.4987789,-98.3200779,232,221,10,217,14,0,0,6,86,79,61,182,0
929,KS,Dickinson,38.4987789,-98.3200779,1788,1594,193,1645,53,36,61,96,570,831,289,1305,72
930,KS,Doniphan,38.4987789,-98.3200779,566,548,17,527,33,0,5,33,222,205,103,427,0
931,KS,Douglas,38.4987789,-98.3200779,4869,4543,325,4062,225,250,475,176,1040,1641,2010,4081,123
932,KS,Edwards,38.4987789,-98.3200779,129,123,6,115,8,4,0,2,42,62,21,104,0
933,KS,Elk,38.4987789,-98.3200779,200,194,6,200,0,0,0,22,92,56,28,122,17
934,KS,Ellis,38.4987789,-98.3200779,1452,1205,246,1376,43,14,24,96,318,581,455,1132,0
935,KS,Ellsworth,38.4987789,-98.3200779,394,365,28,319,36,8,35,42,133,133,83,285,12
936,KS,Finney,38.4987789,-98.3200779,990,918,72,744,29,138,86,80,291,429,188,889,28
937,KS,Ford,38.4987789,-98.3200779,927,884,42,731,12,170,12,38,261,499,127,794,18
938,KS,Franklin,38.4987789,-98.3200779,1657,1506,149,1529,30,61,39,151,684,562,258,1349,49
939,KS,Geary,38.4987789,-98.3200779,4822,3811,1010,2749,1263,519,438,126,920,2639,1135,3993,59
940,KS,Gove,38.4987789,-98.3200779,150,148,1,148,0,1,0,8,85,43,13,90,0
941,KS,Graham,38.4987789,-98.3200779,184,173,10,138,19,0,26,8,83,64,27,162,0
942,KS,Grant,38.4987789,-98.3200779,259,250,9,219,0,39,0,0,93,119,47,200,0
943,KS,Gray,38.4987789,-98.3200779,263,249,13,248,0,12,4,17,45,112,87,249,0
944,KS,Greeley,38.4987789,-98.3200779,64,56,8,64,0,0,0,0,23,21,20,46,0
945,KS,Greenwood,38.4987789,-98.3200779,522,503,18,505,0,13,12,13,210,175,122,409,12
946,KS,Hamilton,38.4987789,-98.3200779,123,119,3,69,47,2,2,2,93,15,11,111,0
947,KS,Harper,38.4987789,-98.3200779,403,367,35,378,2,4,19,12,210,99,80,248,6
948,KS,Harvey,38.4987789,-98.3200779,1897,1715,180,1649,0,180,117,286,546,577,486,1565,34
949,KS,Haskell,38.4987789,-98.3200779,96,85,10,75,0,21,15,9,7,79,0,73,62
950,KS,Hodgeman,38.4987789,-98.3200779,120,111,8,120,0,0,0,9,44,45,21,108,0
951,KS,Jackson,38.4987789,-98.3200779,1140,1085,55,1072,3,3,65,56,384,543,156,700,7
952,KS,Jefferson,38.4987789,-98.3200779,1475,1396,78,1376,34,40,35,91,621,560,201,1136,37
953,KS,Jewell,38.4987789,-98.3200779,230,225,5,224,0,1,5,26,124,43,35,151,0
954,KS,Johnson,38.4987789,-98.3200779,28353,26659,1692,25493,1042,1007,981,627,4800,9805,13119,24444,967
955,KS,Kearny,38.4987789,-98.3200779,151,149,1,151,0,0,0,0,69,65,17,128,0
956,KS,Kingman,38.4987789,-98.3200779,571,535,35,526,9,11,23,15,238,186,130,370,15
957,KS,Kiowa,38.4987789,-98.3200779,138,129,7,131,0,4,1,10,54,50,23,106,11
958,KS,Labette,38.4987789,-98.3200779,1167,1097,70,1084,19,8,61,43,339,607,177,792,0
959,KS,Lane,38.4987789,-98.3200779,111,110,1,111,0,0,0,5,34,34,35,111,0
960,KS,Leavenworth,38.4987789,-98.3200779,9567,8342,1224,7891,905,465,388,304,2050,3334,3877,6871,221
961,KS,Lincoln,38.4987789,-98.3200779,235,235,0,226,1,7,0,14,118,91,8,155,0
962,KS,Linn,38.4987789,-98.3200779,708,672,36,671,0,4,31,85,220,339,62,378,42
963,KS,Logan,38.4987789,-98.3200779,163,154,9,156,1,0,3,13,68,56,23,121,37
964,KS,Lyon,38.4987789,-98.3200779,1696,1498,197,1577,54,67,3,47,547,730,370,1401,45
965,KS,McPherson,38.4987789,-98.3200779,1441,1371,69,1364,11,49,24,152,468,420,399,1329,95
966,KS,Marion,38.4987789,-98.3200779,777,694,82,747,0,24,8,49,286,293,146,633,50
967,KS,Marshall,38.4987789,-98.3200779,695,646,48,681,1,0,11,60,349,212,71,565,18
968,KS,Meade,38.4987789,-98.3200779,188,188,0,146,0,14,25,7,53,109,16,159,0
969,KS,Miami,38.4987789,-98.3200779,2189,1966,222,2061,23,39,105,67,875,743,501,1731,0
970,KS,Mitchell,38.4987789,-98.3200779,414,411,2,414,0,0,0,23,196,156,36,363,14
971,KS,Montgomery,38.4987789,-98.3200779,2375,2277,96,2133,77,84,87,172,842,924,434,1808,113
972,KS,Morris,38.4987789,-98.3200779,516,467,48,486,0,3,26,32,163,206,113,361,10
973,KS,Morton,38.4987789,-98.3200779,165,115,49,125,0,0,39,10,32,115,7,67,0
974,KS,Nemaha,38.4987789,-98.3200779,556,536,18,526,1,15,12,74,272,127,82,505,0
975,KS,Neosho,38.4987789,-98.3200779,899,847,52,826,26,17,39,102,304,321,170,600,0
976,KS,Ness,38.4987789,-98.3200779,202,197,5,199,0,0,2,5,86,92,17,186,0
977,KS,Norton,38.4987789,-98.3200779,315,304,10,305,8,0,1,8,140,112,53,245,4
978,KS,Osage,38.4987789,-98.3200779,1447,1338,107,1388,8,23,31,61,697,424,263,1022,27
979,KS,Osborne,38.4987789,-98.3200779,210,206,3,206,0,0,3,10,85,75,38,138,0
980,KS,Ottawa,38.4987789,-98.3200779,373,337,34,351,4,17,6,10,126,153,84,342,0
981,KS,Pawnee,38.4987789,-98.3200779,552,521,30,464,14,51,27,41,153,251,103,271,26
982,KS,Phillips,38.4987789,-98.3200779,397,369,27,376,0,7,11,13,159,168,54,331,0
983,KS,Pottawatomie,38.4987789,-98.3200779,1531,1415,115,1367,9,79,113,60,570,453,446,1262,43
984,KS,Pratt,38.4987789,-98.3200779,513,492,20,477,5,21,7,31,196,194,91,358,3
985,KS,Rawlins,38.4987789,-98.3200779,183,170,11,173,0,9,4,4,55,92,29,155,0
986,KS,Reno,38.4987789,-98.3200779,4077,3914,163,3721,41,223,187,246,1113,1850,865,3129,199
987,KS,Republic,38.4987789,-98.3200779,340,307,32,325,0,14,0,4,147,114,73,252,8
988,KS,Rice,38.4987789,-98.3200779,499,447,51,459,0,11,29,26,235,155,81,358,11
989,KS,Riley,38.4987789,-98.3200779,5160,4549,610,4136,433,408,227,84,1012,2162,1900,4182,170
990,KS,Rooks,38.4987789,-98.3200779,344,321,23,337,0,2,4,61,124,113,45,274,0
991,KS,Rush,38.4987789,-98.3200779,210,205,5,210,0,0,0,15,93,58,43,164,13
992,KS,Russell,38.4987789,-98.3200779,453,441,12,431,2,0,19,60,113,207,69,361,53
993,KS,Saline,38.4987789,-98.3200779,3799,3571,228,3271,182,251,180,201,1226,1628,742,3151,24
994,KS,Scott,38.4987789,-98.3200779,185,166,18,169,0,0,14,0,89,44,50,171,0
995,KS,Sedgwick,38.4987789,-98.3200779,31794,29256,2536,26641,2702,1339,1570,1406,8565,13284,8537,25933,1622
996,KS,Seward,38.4987789,-98.3200779,541,520,21,464,7,61,27,52,165,189,134,405,3
997,KS,Shawnee,38.4987789,-98.3200779,12707,11736,969,10638,1124,729,398,486,4677,4163,3379,9467,636
998,KS,Sheridan,38.4987789,-98.3200779,171,170,1,163,7,0,0,12,73,63,19,83,0
999,KS,Sherman,38.4987789,-98.3200779,240,235,4,231,0,0,9,0,109,117,13,240,0
1000,KS,Smith,38.4987789,-98.3200779,305,272,32,305,0,0,0,15,137,85,68,267,16
1001,KS,Stafford,38.4987789,-98.3200779,236,224,12,230,0,5,0,8,104,87,36,143,13
1002,KS,Stanton,38.4987789,-98.3200779,42,42,0,42,0,0,0,2,7,32,0,42,0
1003,KS,Stevens,38.4987789,-98.3200779,209,197,11,209,0,0,0,17,91,77,22,209,34
1004,KS,Sumner,38.4987789,-98.3200779,1443,1350,93,1333,16,12,83,82,453,550,355,1077,49
1005,KS,Thomas,38.4987789,-98.3200779,357,346,11,357,0,0,0,5,224,70,56,251,0
1006,KS,Trego,38.4987789,-98.3200779,242,232,10,221,0,3,18,0,86,96,59,191,0
1007,KS,Wabaunsee,38.4987789,-98.3200779,513,430,82,487,7,15,11,14,170,259,69,400,8
1008,KS,Wallace,38.4987789,-98.3200779,120,105,15,114,2,3,3,3,33,59,23,99,0
1009,KS,Washington,38.4987789,-98.3200779,347,340,5,339,5,0,0,41,201,75,27,250,0
1010,KS,Wichita,38.4987789,-98.3200779,119,100,18,82,0,35,2,0,70,48,0,119,0
1011,KS,Wilson,38.4987789,-98.3200779,505,469,35,464,0,22,19,57,231,148,68,326,22
1012,KS,Woodson,38.4987789,-98.3200779,248,246,1,232,0,2,13,10,94,110,34,138,0
1013,KS,Wyandotte,38.4987789,-98.3200779,7928,7396,532,4748,2146,576,680,678,2705,3105,1439,6100,362
1014,KY,Kentucky,37.8222935,-85.7682399,267594,245917,21676,234138,23892,4703,6162,23126,89171,97152,58143,193381,12136
1015,KY,Adair,37.8222935,-85.7682399,1104,986,117,1045,0,57,0,143,490,343,126,582,23
1016,KY,Allen,37.8222935,-85.7682399,1046,938,107,1041,4,0,0,136,314,325,269,670,0
1017,KY,Anderson,37.8222935,-85.7682399,1180,1114,64,1116,8,22,33,74,373,520,210,808,11
1018,KY,Ballard,37.8222935,-85.7682399,680,623,56,646,24,1,7,87,243,207,141,546,6
1019,KY,Barren,37.8222935,-85.7682399,2059,1878,179,1965,33,7,60,146,973,548,390,1354,110
1020,KY,Bath,37.8222935,-85.7682399,671,637,33,663,8,0,0,102,288,179,100,502,18
1021,KY,Bell,37.8222935,-85.7682399,1054,1020,34,990,29,0,35,213,447,263,129,408,217
1022,KY,Boone,37.8222935,-85.7682399,8685,8216,468,8161,241,101,181,350,2520,3740,2074,6987,143
1023,KY,Bourbon,37.8222935,-85.7682399,1207,1094,112,1054,138,14,0,168,371,457,210,842,33
1024,KY,Boyd,37.8222935,-85.7682399,3511,3290,221,3385,68,9,47,279,1218,1149,862,2109,126
1025,KY,Boyle,37.8222935,-85.7682399,1512,1370,140,1388,77,9,36,72,528,496,415,1053,52
1026,KY,Bracken,37.8222935,-85.7682399,337,307,28,337,0,0,0,43,150,127,15,217,33
1027,KY,Breathitt,37.8222935,-85.7682399,432,398,33,432,0,0,0,65,203,99,63,220,131
1028,KY,Breckinridge,37.8222935,-85.7682399,1551,1481,69,1399,83,8,58,203,537,643,167,986,137
1029,KY,Bullitt,37.8222935,-85.7682399,5513,5218,293,5195,56,79,190,694,2089,2033,695,4147,213
1030,KY,Butler,37.8222935,-85.7682399,857,785,70,852,3,0,0,92,345,279,139,463,0
1031,KY,Caldwell,37.8222935,-85.7682399,678,666,10,612,57,0,7,30,383,191,72,533,0
1032,KY,Calloway,37.8222935,-85.7682399,1988,1857,130,1842,64,26,57,185,602,805,394,1272,49
1033,KY,Campbell,37.8222935,-85.7682399,5196,4817,378,4969,100,46,79,372,1739,1694,1389,3855,294
1034,KY,Carlisle,37.8222935,-85.7682399,286,272,13,272,0,9,4,9,129,97,50,239,2
1035,KY,Carroll,37.8222935,-85.7682399,699,649,50,641,32,0,24,94,289,257,58,430,0
1036,KY,Carter,37.8222935,-85.7682399,1077,1017,60,1033,0,0,42,145,478,303,150,571,210
1037,KY,Casey,37.8222935,-85.7682399,759,736,22,736,0,0,22,160,291,162,144,566,104
1038,KY,Christian,37.8222935,-85.7682399,5858,5238,619,3876,1428,453,201,202,1368,3135,1151,4056,335
1039,KY,Clark,37.8222935,-85.7682399,2187,1993,193,2061,64,46,27,242,725,684,533,1527,64
1040,KY,Clay,37.8222935,-85.7682399,807,694,112,660,59,50,87,134,243,309,119,454,0
1041,KY,Clinton,37.8222935,-85.7682399,631,631,0,590,0,13,27,126,300,159,43,412,0
1042,KY,Crittenden,37.8222935,-85.7682399,612,596,16,554,0,0,57,80,191,249,90,336,0
1043,KY,Cumberland,37.8222935,-85.7682399,422,398,24,406,15,0,0,43,157,133,86,238,0
1044,KY,Daviess,37.8222935,-85.7682399,6144,5669,475,5713,327,18,91,447,2182,2396,1117,4744,165
1045,KY,Edmonson,37.8222935,-85.7682399,736,676,59,691,7,0,36,203,199,220,112,395,122
1046,KY,Elliott,37.8222935,-85.7682399,339,335,4,321,17,0,0,32,138,145,21,133,0
1047,KY,Estill,37.8222935,-85.7682399,656,633,23,656,0,0,0,134,329,124,68,407,3
1048,KY,Fayette,37.8222935,-85.7682399,15468,14275,1192,12485,2171,440,522,767,3449,5824,5426,11983,941
1049,KY,Fleming,37.8222935,-85.7682399,849,797,51,775,44,17,19,153,383,167,143,607,0
1050,KY,Floyd,37.8222935,-85.7682399,1388,1314,74,1378,5,0,3,131,659,517,80,907,79
1051,KY,Franklin,37.8222935,-85.7682399,3285,3021,263,3018,212,55,23,216,1232,932,903,2507,79
1052,KY,Fulton,37.8222935,-85.7682399,497,418,78,401,81,2,12,40,185,184,85,230,0
1053,KY,Gallatin,37.8222935,-85.7682399,482,472,8,454,28,0,0,38,307,89,47,370,55
1054,KY,Garrard,37.8222935,-85.7682399,1121,1031,88,1087,18,0,14,123,535,237,224,825,31
1055,KY,Grant,37.8222935,-85.7682399,1700,1542,157,1654,46,0,0,272,692,572,162,1426,0
1056,KY,Graves,37.8222935,-85.7682399,1858,1709,149,1700,30,90,80,95,676,784,299,1255,164
1057,KY,Grayson,37.8222935,-85.7682399,1731,1599,131,1703,0,7,19,248,786,511,184,1237,23
1058,KY,Green,37.8222935,-85.7682399,637,614,22,598,30,0,7,78,297,205,55,503,0
1059,KY,Greenup,37.8222935,-85.7682399,2325,2176,149,2261,13,23,30,197,911,892,323,1539,74
1060,KY,Hancock,37.8222935,-85.7682399,547,539,6,520,4,0,22,78,211,178,78,427,30
1061,KY,Hardin,37.8222935,-85.7682399,14165,11527,2638,10032,2685,880,838,457,3390,6485,3831,10823,481
1062,KY,Harlan,37.8222935,-85.7682399,1421,1307,114,1317,60,0,42,247,604,437,131,642,262
1063,KY,Harrison,37.8222935,-85.7682399,954,868,85,939,9,0,5,73,405,282,190,716,122
1064,KY,Hart,37.8222935,-85.7682399,1222,1102,118,1162,43,0,17,146,435,510,127,756,59
1065,KY,Henderson,37.8222935,-85.7682399,2792,2614,176,2512,217,24,38,208,1053,1191,337,2141,128
1066,KY,Henry,37.8222935,-85.7682399,1142,1083,58,1027,81,11,20,119,448,397,176,822,0
1067,KY,Hickman,37.8222935,-85.7682399,417,414,2,374,27,0,14,24,210,60,120,329,39
1068,KY,Hopkins,37.8222935,-85.7682399,2769,2457,311,2433,310,14,16,212,1290,833,432,2111,61
1069,KY,Jackson,37.8222935,-85.7682399,436,394,42,412,0,23,0,45,240,73,78,187,0
1070,KY,Jefferson,37.8222935,-85.7682399,45715,41854,3860,33697,10220,899,1141,3287,12663,17017,12746,34875,2614
1071,KY,Jessamine,37.8222935,-85.7682399,3097,2702,394,2909,126,16,50,194,1068,1013,821,2344,216
1072,KY,Johnson,37.8222935,-85.7682399,1134,1076,57,1093,40,0,0,184,381,395,173,378,17
1073,KY,Kenton,37.8222935,-85.7682399,10069,9367,700,9433,457,77,107,710,3205,3500,2652,8237,358
1074,KY,Knott,37.8222935,-85.7682399,482,463,19,477,0,0,4,50,184,188,59,296,19
1075,KY,Knox,37.8222935,-85.7682399,1386,1288,98,1343,0,37,6,234,524,424,201,815,256
1076,KY,Larue,37.8222935,-85.7682399,1115,846,268,941,125,24,36,82,447,363,221,835,97
1077,KY,Laurel,37.8222935,-85.7682399,3225,3085,138,3132,19,33,40,465,1261,1072,425,2348,23
1078,KY,Lawrence,37.8222935,-85.7682399,535,500,35,503,0,18,12,63,227,156,87,439,12
1079,KY,Lee,37.8222935,-85.7682399,262,255,6,262,0,0,0,19,129,94,16,208,0
1080,KY,Leslie,37.8222935,-85.7682399,418,407,10,415,0,2,2,40,175,184,18,282,30
1081,KY,Letcher,37.8222935,-85.7682399,696,678,17,692,0,0,4,82,424,112,76,335,119
1082,KY,Lewis,37.8222935,-85.7682399,752,625,126,746,0,0,5,129,322,274,25,592,49
1083,KY,Lincoln,37.8222935,-85.7682399,1392,1348,43,1360,32,0,0,183,616,449,142,707,90
1084,KY,Livingston,37.8222935,-85.7682399,538,482,55,524,0,0,13,55,161,203,117,226,0
1085,KY,Logan,37.8222935,-85.7682399,1369,1238,130,1305,39,24,0,122,556,400,289,872,0
1086,KY,Lyon,37.8222935,-85.7682399,877,864,11,869,1,0,5,46,427,259,143,258,0
1087,KY,McCracken,37.8222935,-85.7682399,4208,3866,340,3759,354,39,54,379,1493,1619,715,2581,146
1088,KY,McCreary,37.8222935,-85.7682399,1049,1014,33,937,96,0,13,174,466,346,62,372,0
1089,KY,McLean,37.8222935,-85.7682399,535,514,19,512,4,0,17,52,193,208,80,396,7
1090,KY,Madison,37.8222935,-85.7682399,5492,4993,497,4979,278,32,201,357,1298,2424,1412,4002,122
1091,KY,Magoffin,37.8222935,-85.7682399,304,287,16,304,0,0,0,74,117,98,13,104,0
1092,KY,Marion,37.8222935,-85.7682399,1061,988,72,950,102,6,7,110,481,328,139,721,75
1093,KY,Marshall,37.8222935,-85.7682399,2262,2123,138,2200,11,24,25,236,739,941,345,1574,0
1094,KY,Martin,37.8222935,-85.7682399,353,351,1,325,1,19,27,45,103,144,59,115,23
1095,KY,Mason,37.8222935,-85.7682399,886,796,89,726,114,0,44,53,296,403,131,610,0
1096,KY,Meade,37.8222935,-85.7682399,3498,3098,399,2997,226,208,111,268,893,1567,768,2620,105
1097,KY,Menifee,37.8222935,-85.7682399,288,278,9,288,0,0,0,40,167,36,43,157,0
1098,KY,Mercer,37.8222935,-85.7682399,1378,1252,125,1322,54,0,0,178,422,566,210,1006,31
1099,KY,Metcalfe,37.8222935,-85.7682399,672,611,60,611,40,0,18,165,243,162,100,387,0
1100,KY,Monroe,37.8222935,-85.7682399,633,610,22,622,9,0,1,88,250,222,71,399,0
1101,KY,Montgomery,37.8222935,-85.7682399,1725,1518,206,1607,103,0,14,215,743,611,154,1137,134
1102,KY,Morgan,37.8222935,-85.7682399,696,686,8,631,15,0,48,126,291,165,112,169,89
1103,KY,Muhlenberg,37.8222935,-85.7682399,1755,1716,37,1667,81,0,5,306,892,493,61,911,361
1104,KY,Nelson,37.8222935,-85.7682399,3236,2990,245,2807,309,48,70,161,1305,1181,587,2394,99
1105,KY,Nicholas,37.8222935,-85.7682399,364,340,23,332,31,23,0,100,170,73,19,279,0
1106,KY,Ohio,37.8222935,-85.7682399,1532,1488,43,1468,59,4,4,215,587,509,219,1052,15
1107,KY,Oldham,37.8222935,-85.7682399,4253,3922,330,3853,206,103,150,71,778,1654,1748,3239,86
1108,KY,Owen,37.8222935,-85.7682399,653,614,38,622,19,3,8,63,236,290,62,508,39
1109,KY,Owsley,37.8222935,-85.7682399,142,135,7,142,0,0,0,17,71,13,39,75,82
1110,KY,Pendleton,37.8222935,-85.7682399,851,761,89,841,0,0,8,62,467,176,145,633,6
1111,KY,Perry,37.8222935,-85.7682399,1362,1323,38,1309,0,9,43,204,647,357,153,788,35
1112,KY,Pike,37.8222935,-85.7682399,2739,2588,151,2697,41,0,0,600,1217,621,298,1767,78
1113,KY,Powell,37.8222935,-85.7682399,693,613,79,643,0,13,36,69,340,168,114,467,91
1114,KY,Pulaski,37.8222935,-85.7682399,4615,4209,405,4378,80,82,112,565,1737,1632,679,2814,220
1115,KY,Robertson,37.8222935,-85.7682399,84,80,4,84,0,0,0,6,43,21,12,62,0
1116,KY,Rockcastle,37.8222935,-85.7682399,764,759,3,760,0,0,2,169,292,253,50,490,0
1117,KY,Rowan,37.8222935,-85.7682399,1174,1101,73,1108,18,0,48,202,264,429,278,927,40
1118,KY,Russell,37.8222935,-85.7682399,953,904,47,941,2,0,8,145,365,299,142,611,58
1119,KY,Scott,37.8222935,-85.7682399,3507,3118,388,3191,228,47,54,130,1442,1223,710,2592,117
1120,KY,Shelby,37.8222935,-85.7682399,2473,2191,281,2180,228,11,51,55,689,1022,705,2025,46
1121,KY,Simpson,37.8222935,-85.7682399,1091,1075,16,969,99,70,21,76,452,404,158,866,13
1122,KY,Spencer,37.8222935,-85.7682399,1115,1067,47,1089,0,25,0,122,380,421,190,904,62
1123,KY,Taylor,37.8222935,-85.7682399,1358,1303,53,1266,33,19,37,159,520,359,318,1034,0
1124,KY,Todd,37.8222935,-85.7682399,681,616,64,608,60,8,11,99,282,231,67,419,0
1125,KY,Trigg,37.8222935,-85.7682399,1563,1469,92,1410,123,25,3,88,486,740,247,1077,212
1126,KY,Trimble,37.8222935,-85.7682399,647,624,21,641,0,0,6,101,299,112,133,503,55
1127,KY,Union,37.8222935,-85.7682399,934,859,74,857,75,19,0,74,464,346,48,732,116
1128,KY,Warren,37.8222935,-85.7682399,6907,6421,486,6172,417,104,224,346,1763,2593,2204,5328,412
1129,KY,Washington,37.8222935,-85.7682399,531,515,15,435,63,27,5,54,246,124,106,417,41
1130,KY,Wayne,37.8222935,-85.7682399,1237,1097,139,1162,54,0,19,238,565,315,115,816,0
1131,KY,Webster,37.8222935,-85.7682399,685,659,25,665,15,0,4,70,326,219,67,473,14
1132,KY,Whitley,37.8222935,-85.7682399,1905,1847,58,1843,18,12,31,313,814,526,250,1274,472
1133,KY,Wolfe,37.8222935,-85.7682399,341,327,13,341,0,0,0,106,112,96,24,87,0
