,State,County,Latitude,Longitude,AveragePop2015to2019
1977,NC,Lenoir,35.2145629,-79.8912675,56756.4
1978,NC,Lincoln,35.2145629,-79.8912675,82919.2
1979,NC,McDowell,35.2145629,-79.8912675,45227.4
1980,NC,Macon,35.2145629,-79.8912675,34813.0
1981,NC,Madison,35.2145629,-79.8912675,21499.2
1982,NC,Martin,35.2145629,-79.8912675,22849.4
1983,NC,Mecklenburg,35.2145629,-79.8912675,1074474.6
1984,NC,Mitchell,35.2145629,-79.8912675,15003.8
1985,NC,Montgomery,35.2145629,-79.8912675,27251.6
1986,NC,Moore,35.2145629,-79.8912675,97294.2
1987,NC,Nash,35.2145629,-79.8912675,94030.0
1988,NC,New Hanover,35.2145629,-79.8912675,227937.6
1989,NC,Northampton,35.2145629,-79.8912675,19946.2
1990,NC,Onslow,35.2145629,-79.8912675,195069.4
1991,NC,Orange,35.2145629,-79.8912675,144836.0
1992,NC,Pamlico,35.2145629,-79.8912675,12700.6
1993,NC,Pasquotank,35.2145629,-79.8912675,39513.8
1994,NC,Pender,35.2145629,-79.8912675,60398.6
1995,NC,Perquimans,35.2145629,-79.8912675,13429.6
1996,NC,Person,35.2145629,-79.8912675,39344.8
1997,NC,Pitt,35.2145629,-79.8912675,178433.2
1998,NC,Polk,35.2145629,-79.8912675,20556.8
1999,NC,Randolph,35.2145629,-79.8912675,143118.0
2000,NC,Richmond,35.2145629,-79.8912675,44997.0
2001,NC,Robeson,35.2145629,-79.8912675,132595.6
2002,NC,Rockingham,35.2145629,-79.8912675,91076.6
2003,NC,Rowan,35.2145629,-79.8912675,140295.8
2004,NC,Rutherford,35.2145629,-79.8912675,66598.8
2005,NC,Sampson,35.2145629,-79.8912675,63384.6
2006,NC,Scotland,35.2145629,-79.8912675,35075.6
2007,NC,Stanly,35.2145629,-79.8912675,61587.8
2008,NC,Stokes,35.2145629,-79.8912675,45781.0
2009,NC,Surry,35.2145629,-79.8912675,71971.0
2010,NC,Swain,35.2145629,-79.8912675,14259.8
2011,NC,Transylvania,35.2145629,-79.8912675,33775.0
2012,NC,Tyrrell,35.2145629,-79.8912675,4094.8
2013,NC,Union,35.2145629,-79.8912675,231053.4
2014,NC,Vance,35.2145629,-79.8912675,44479.0
2015,NC,Wake,35.2145629,-79.8912675,1069078.8
2016,NC,Warren,35.2145629,-79.8912675,19898.0
2017,NC,Washington,35.2145629,-79.8912675,11922.0
2018,NC,Watauga,35.2145629,-79.8912675,54925.0
2019,NC,Wayne,35.2145629,-79.8912675,123602.6
2020,NC,Wilkes,35.2145629,-79.8912675,68468.6
2021,NC,Wilson,35.2145629,-79.8912675,81435.2
2022,NC,Yadkin,35.2145629,-79.8912675,37601.6
2023,NC,Yancey,35.2145629,-79.8912675,17759.8
2024,ND,North Dakota,47.4678819,-100.3022655,756716.8
2025,ND,Adams,47.4678819,-100.3022655,2311.4
2026,ND,Barnes,47.4678819,-100.3022655,10705.6
2027,ND,Benson,47.4678819,-100.3022655,6873.2
2028,ND,Billings,47.4678819,-100.3022655,932.8
2029,ND,Bottineau,47.4678819,-100.3022655,6501.8
2030,ND,Bowman,47.4678819,-100.3022655,3148.0
2031,ND,Burke,47.4678819,-100.3022655,2181.6
2032,ND,Burleigh,47.4678819,-100.3022655,94793.2
2033,ND,Cass,47.4678819,-100.3022655,176974.6
2034,ND,Cavalier,47.4678819,-100.3022655,3803.4
2035,ND,Dickey,47.4678819,-100.3022655,4938.4
2036,ND,Divide,47.4678819,-100.3022655,2334.6
2037,ND,Dunn,47.4678819,-100.3022655,4395.2
2038,ND,Eddy,47.4678819,-100.3022655,2300.8
2039,ND,Emmons,47.4678819,-100.3022655,3310.4
2040,ND,Foster,47.4678819,-100.3022655,3260.0
2041,ND,Golden Valley,47.4678819,-100.3022655,1807.8
2042,ND,Grand Forks,47.4678819,-100.3022655,70224.0
2043,ND,Grant,47.4678819,-100.3022655,2353.2
2044,ND,Griggs,47.4678819,-100.3022655,2249.8
2045,ND,Hettinger,47.4678819,-100.3022655,2547.0
2046,ND,Kidder,47.4678819,-100.3022655,2465.6
2047,ND,LaMoure,47.4678819,-100.3022655,4094.2
2048,ND,Logan,47.4678819,-100.3022655,1902.6
2049,ND,McHenry,47.4678819,-100.3022655,5877.6
2050,ND,McIntosh,47.4678819,-100.3022655,2597.4
2051,ND,McKenzie,47.4678819,-100.3022655,13334.4
2052,ND,McLean,47.4678819,-100.3022655,9584.4
2053,ND,Mercer,47.4678819,-100.3022655,8462.4
2054,ND,Morton,47.4678819,-100.3022655,30868.2
2055,ND,Mountrail,47.4678819,-100.3022655,10321.0
2056,ND,Nelson,47.4678819,-100.3022655,2893.8
2057,ND,Oliver,47.4678819,-100.3022655,1918.8
2058,ND,Pembina,47.4678819,-100.3022655,6947.0
2059,ND,Pierce,47.4678819,-100.3022655,4126.0
2060,ND,Ramsey,47.4678819,-100.3022655,11583.2
2061,ND,Ransom,47.4678819,-100.3022655,5314.2
2062,ND,Renville,47.4678819,-100.3022655,2441.6
2063,ND,Richland,47.4678819,-100.3022655,16253.6
2064,ND,Rolette,47.4678819,-100.3022655,14510.6
2065,ND,Sargent,47.4678819,-100.3022655,3872.0
2066,ND,Sheridan,47.4678819,-100.3022655,1332.2
2067,ND,Sioux,47.4678819,-100.3022655,4373.2
2068,ND,Slope,47.4678819,-100.3022655,768.0
2069,ND,Stark,47.4678819,-100.3022655,31080.6
2070,ND,Steele,47.4678819,-100.3022655,1903.0
2071,ND,Stutsman,47.4678819,-100.3022655,20965.2
2072,ND,Towner,47.4678819,-100.3022655,2223.6
2073,ND,Traill,47.4678819,-100.3022655,8008.4
2074,ND,Walsh,47.4678819,-100.3022655,10751.0
2075,ND,Ward,47.4678819,-100.3022655,68812.4
2076,ND,Wells,47.4678819,-100.3022655,3976.0
2077,ND,Williams,47.4678819,-100.3022655,35207.8
2078,OH,Ohio,40.1903624,-82.6692525,11655397.6
2079,OH,Adams,40.1903624,-82.6692525,27775.6
2080,OH,Allen,40.1903624,-82.6692525,103175.4
2081,OH,Ashland,40.1903624,-82.6692525,53536.4
2082,OH,Ashtabula,40.1903624,-82.6692525,97830.2
2083,OH,Athens,40.1903624,-82.6692525,65917.4
2084,OH,Auglaize,40.1903624,-82.6692525,45729.0
2085,OH,Belmont,40.1903624,-82.6692525,68024.0
2086,OH,Brown,40.1903624,-82.6692525,43572.0
2087,OH,Butler,40.1903624,-82.6692525,380018.6
2088,OH,Carroll,40.1903624,-82.6692525,27331.8
2089,OH,Champaign,40.1903624,-82.6692525,38845.0
2090,OH,Clark,40.1903624,-82.6692525,134725.8
2091,OH,Clermont,40.1903624,-82.6692525,204274.8
2092,OH,Clinton,40.1903624,-82.6692525,41956.6
2093,OH,Columbiana,40.1903624,-82.6692525,103189.8
2094,OH,Coshocton,40.1903624,-82.6692525,36585.2
2095,OH,Crawford,40.1903624,-82.6692525,41821.4
2096,OH,Cuyahoga,40.1903624,-82.6692525,1247450.8
2097,OH,Darke,40.1903624,-82.6692525,51513.2
2098,OH,Defiance,40.1903624,-82.6692525,38159.6
2099,OH,Delaware,40.1903624,-82.6692525,201134.6
2100,OH,Erie,40.1903624,-82.6692525,74779.6
2101,OH,Fairfield,40.1903624,-82.6692525,154457.0
2102,OH,Fayette,40.1903624,-82.6692525,28619.6
2103,OH,Franklin,40.1903624,-82.6692525,1290360.0
2104,OH,Fulton,40.1903624,-82.6692525,42253.0
2105,OH,Gallia,40.1903624,-82.6692525,30088.0
2106,OH,Geauga,40.1903624,-82.6692525,93842.8
2107,OH,Greene,40.1903624,-82.6692525,166502.2
2108,OH,Guernsey,40.1903624,-82.6692525,39111.0
2109,OH,Hamilton,40.1903624,-82.6692525,813589.4
2110,OH,Hancock,40.1903624,-82.6692525,75837.0
2111,OH,Hardin,40.1903624,-82.6692525,31425.2
2112,OH,Harrison,40.1903624,-82.6692525,15211.2
2113,OH,Henry,40.1903624,-82.6692525,27207.8
2114,OH,Highland,40.1903624,-82.6692525,43016.4
2115,OH,Hocking,40.1903624,-82.6692525,28390.0
2116,OH,Holmes,40.1903624,-82.6692525,43900.6
2117,OH,Huron,40.1903624,-82.6692525,58339.4
2118,OH,Jackson,40.1903624,-82.6692525,32450.4
2119,OH,Jefferson,40.1903624,-82.6692525,66371.2
2120,OH,Knox,40.1903624,-82.6692525,61480.6
2121,OH,Lake,40.1903624,-82.6692525,229954.2
2122,OH,Lawrence,40.1903624,-82.6692525,60183.8
2123,OH,Licking,40.1903624,-82.6692525,173749.8
2124,OH,Logan,40.1903624,-82.6692525,45316.0
2125,OH,Lorain,40.1903624,-82.6692525,307670.0
2126,OH,Lucas,40.1903624,-82.6692525,431102.2
2127,OH,Madison,40.1903624,-82.6692525,44135.4
2128,OH,Mahoning,40.1903624,-82.6692525,229961.0
2129,OH,Marion,40.1903624,-82.6692525,65298.8
2130,OH,Medina,40.1903624,-82.6692525,177980.4
2131,OH,Meigs,40.1903624,-82.6692525,23077.6
2132,OH,Mercer,40.1903624,-82.6692525,40884.0
2133,OH,Miami,40.1903624,-82.6692525,105371.4
2134,OH,Monroe,40.1903624,-82.6692525,13941.6
2135,OH,Montgomery,40.1903624,-82.6692525,531669.8
2136,OH,Morgan,40.1903624,-82.6692525,14640.2
2137,OH,Morrow,40.1903624,-82.6692525,35043.4
2138,OH,Muskingum,40.1903624,-82.6692525,86131.2
2139,OH,Noble,40.1903624,-82.6692525,14415.8
2140,OH,Ottawa,40.1903624,-82.6692525,40631.8
2141,OH,Paulding,40.1903624,-82.6692525,18808.6
2142,OH,Perry,40.1903624,-82.6692525,36022.0
2143,OH,Pickaway,40.1903624,-82.6692525,57761.6
2144,OH,Pike,40.1903624,-82.6692525,28000.4
2145,OH,Portage,40.1903624,-82.6692525,162511.2
2146,OH,Preble,40.1903624,-82.6692525,41092.6
2147,OH,Putnam,40.1903624,-82.6692525,33911.2
2148,OH,Richland,40.1903624,-82.6692525,121100.2
2149,OH,Ross,40.1903624,-82.6692525,76948.4
2150,OH,Sandusky,40.1903624,-82.6692525,59028.6
2151,OH,Scioto,40.1903624,-82.6692525,76039.6
2152,OH,Seneca,40.1903624,-82.6692525,55351.2
2153,OH,Shelby,40.1903624,-82.6692525,48749.0
2154,OH,Stark,40.1903624,-82.6692525,372403.8
2155,OH,Summit,40.1903624,-82.6692525,541334.2
2156,OH,Trumbull,40.1903624,-82.6692525,200367.4
2157,OH,Tuscarawas,40.1903624,-82.6692525,92334.6
2158,OH,Union,40.1903624,-82.6692525,56707.4
2159,OH,Van Wert,40.1903624,-82.6692525,28261.4
2160,OH,Vinton,40.1903624,-82.6692525,13083.2
2161,OH,Warren,40.1903624,-82.6692525,229131.8
2162,OH,Washington,40.1903624,-82.6692525,60426.2
2163,OH,Wayne,40.1903624,-82.6692525,116099.0
2164,OH,Williams,40.1903624,-82.6692525,36816.4
2165,OH,Wood,40.1903624,-82.6692525,130149.6
2166,OH,Wyandot,40.1903624,-82.6692525,22000.0
2167,OK,Oklahoma,35.3097654,-98.7165585,3932870.6
2168,OK,Adair,35.3097654,-98.7165585,22220.2
2169,OK,Alfalfa,35.3097654,-98.7165585,5846.6
2170,OK,Atoka,35.3097654,-98.7165585,13823.0
2171,OK,Beaver,35.3097654,-98.7165585,5376.6
2172,OK,Beckham,35.3097654,-98.7165585,22267.8
2173,OK,Blaine,35.3097654,-98.7165585,9556.4
2174,OK,Bryan,35.3097654,-98.7165585,46457.4
2175,OK,Caddo,35.3097654,-98.7165585,29241.8
2176,OK,Canadian,35.3097654,-98.7165585,140455.4
2177,OK,Carter,35.3097654,-98.7165585,48319.2
2178,OK,Cherokee,35.3097654,-98.7165585,48664.4
2179,OK,Choctaw,35.3097654,-98.7165585,14807.0
2180,OK,Cimarron,35.3097654,-98.7165585,2173.6
2181,OK,Cleveland,35.3097654,-98.7165585,279274.4
2182,OK,Coal,35.3097654,-98.7165585,5581.0
2183,OK,Comanche,35.3097654,-98.7165585,121762.2
2184,OK,Cotton,35.3097654,-98.7165585,5857.6
2185,OK,Craig,35.3097654,-98.7165585,14389.6
2186,OK,Creek,35.3097654,-98.7165585,71426.8
2187,OK,Custer,35.3097654,-98.7165585,29151.8
2188,OK,Delaware,35.3097654,-98.7165585,42432.8
2189,OK,Dewey,35.3097654,-98.7165585,4922.0
2190,OK,Ellis,35.3097654,-98.7165585,4015.2
2191,OK,Garfield,35.3097654,-98.7165585,61898.4
2192,OK,Garvin,35.3097654,-98.7165585,27834.8
2193,OK,Grady,35.3097654,-98.7165585,55070.6
2194,OK,Grant,35.3097654,-98.7165585,4397.4
2195,OK,Greer,35.3097654,-98.7165585,5860.8
2196,OK,Harmon,35.3097654,-98.7165585,2709.6
2197,OK,Harper,35.3097654,-98.7165585,3760.2
2198,OK,Haskell,35.3097654,-98.7165585,12686.8
2199,OK,Hughes,35.3097654,-98.7165585,13371.6
2200,OK,Jackson,35.3097654,-98.7165585,25063.2
2201,OK,Jefferson,35.3097654,-98.7165585,6157.6
2202,OK,Johnston,35.3097654,-98.7165585,11063.8
2203,OK,Kay,35.3097654,-98.7165585,44402.4
2204,OK,Kingfisher,35.3097654,-98.7165585,15693.6
2205,OK,Kiowa,35.3097654,-98.7165585,8886.0
2206,OK,Latimer,35.3097654,-98.7165585,10348.0
2207,OK,Le Flore,35.3097654,-98.7165585,50025.6
2208,OK,Lincoln,35.3097654,-98.7165585,34895.0
2209,OK,Logan,35.3097654,-98.7165585,46683.4
2210,OK,Love,35.3097654,-98.7165585,10063.2
2211,OK,McClain,35.3097654,-98.7165585,39247.4
2212,OK,McCurtain,35.3097654,-98.7165585,33016.2
2213,OK,McIntosh,35.3097654,-98.7165585,19725.0
2214,OK,Major,35.3097654,-98.7165585,7692.4
2215,OK,Marshall,35.3097654,-98.7165585,16505.0
2216,OK,Mayes,35.3097654,-98.7165585,41044.4
2217,OK,Murray,35.3097654,-98.7165585,13945.6
2218,OK,Muskogee,35.3097654,-98.7165585,68735.8
2219,OK,Noble,35.3097654,-98.7165585,11334.6
2220,OK,Nowata,35.3097654,-98.7165585,10322.0
2221,OK,Okfuskee,35.3097654,-98.7165585,12067.2
2222,OK,Oklahoma,35.3097654,-98.7165585,787215.8
2223,OK,Okmulgee,35.3097654,-98.7165585,38749.0
2224,OK,Osage,35.3097654,-98.7165585,47226.4
2225,OK,Ottawa,35.3097654,-98.7165585,31453.6
2226,OK,Pawnee,35.3097654,-98.7165585,16412.2
2227,OK,Payne,35.3097654,-98.7165585,81815.4
2228,OK,Pittsburg,35.3097654,-98.7165585,44145.8
2229,OK,Pontotoc,35.3097654,-98.7165585,38355.0
2230,OK,Pottawatomie,35.3097654,-98.7165585,72154.0
2231,OK,Pushmataha,35.3097654,-98.7165585,11127.6
2232,OK,Roger Mills,35.3097654,-98.7165585,3666.8
2233,OK,Rogers,35.3097654,-98.7165585,91353.4
2234,OK,Seminole,35.3097654,-98.7165585,24831.8
2235,OK,Sequoyah,35.3097654,-98.7165585,41709.0
2236,OK,Stephens,35.3097654,-98.7165585,43647.2
2237,OK,Texas,35.3097654,-98.7165585,20805.4
2238,OK,Tillman,35.3097654,-98.7165585,7412.8
2239,OK,Tulsa,35.3097654,-98.7165585,646418.6
2240,OK,Wagoner,35.3097654,-98.7165585,78958.2
2241,OK,Washington,35.3097654,-98.7165585,51886.4
2242,OK,Washita,35.3097654,-98.7165585,11225.4
2243,OK,Woods,35.3097654,-98.7165585,9043.0
2244,OK,Woodward,35.3097654,-98.7165585,20727.4
2245,OR,Oregon,44.1419049,-120.5380993,4129803.2
2246,OR,Baker,44.1419049,-120.5380993,16018.8
2247,OR,Benton,44.1419049,-120.5380993,91107.2
2248,OR,Clackamas,44.1419049,-120.5380993,410463.4
2249,OR,Clatsop,44.1419049,-120.5380993,39102.2
2250,OR,Columbia,44.1419049,-120.5380993,51374.8
2251,OR,Coos,44.1419049,-120.5380993,63685.8
2252,OR,Crook,44.1419049,-120.5380993,23011.0
2253,OR,Curry,44.1419049,-120.5380993,22650.0
2254,OR,Deschutes,44.1419049,-120.5380993,186250.6
2255,OR,Douglas,44.1419049,-120.5380993,109114.2
2256,OR,Gilliam,44.1419049,-120.5380993,1878.4
2257,OR,Grant,44.1419049,-120.5380993,7189.0
2258,OR,Harney,44.1419049,-120.5380993,7267.2
2259,OR,Hood River,44.1419049,-120.5380993,23208.8
2260,OR,Jackson,44.1419049,-120.5380993,216574.0
2261,OR,Jefferson,44.1419049,-120.5380993,23607.4
2262,OR,Josephine,44.1419049,-120.5380993,86250.6
2263,OR,Klamath,44.1419049,-120.5380993,66920.6
2264,OR,Lake,44.1419049,-120.5380993,7837.4
2265,OR,Lane,44.1419049,-120.5380993,373340.0
2266,OR,Lincoln,44.1419049,-120.5380993,48547.0
2267,OR,Linn,44.1419049,-120.5380993,125048.0
2268,OR,Malheur,44.1419049,-120.5380993,30412.0
2269,OR,Marion,44.1419049,-120.5380993,339640.6
2270,OR,Morrow,44.1419049,-120.5380993,11302.6
2271,OR,Multnomah,44.1419049,-120.5380993,804606.4
2272,OR,Polk,44.1419049,-120.5380993,83037.2
2273,OR,Sherman,44.1419049,-120.5380993,1722.4
2274,OR,Tillamook,44.1419049,-120.5380993,26389.0
2275,OR,Umatilla,44.1419049,-120.5380993,77128.8
2276,OR,Union,44.1419049,-120.5380993,26336.6
2277,OR,Wallowa,44.1419049,-120.5380993,7003.8
2278,OR,Wasco,44.1419049,-120.5380993,26129.8
2279,OR,Washington,44.1419049,-120.5380993,589481.2
2280,OR,Wheeler,44.1419049,-120.5380993,1335.2
2281,OR,Yamhill,44.1419049,-120.5380993,104831.2
2282,PA,Pennsylvania,40.9945928,-77.6046984,12791530.6
2283,PA,Adams,40.9945928,-77.6046984,102470.4
2284,PA,Allegheny,40.9945928,-77.6046984,1221744.0
2285,PA,Armstrong,40.9945928,-77.6046984,65867.0
2286,PA,Beaver,40.9945928,-77.6046984,165832.8
2287,PA,Bedford,40.9945928,-77.6046984,48337.4
2288,PA,Berks,40.9945928,-77.6046984,418025.2
2289,PA,Blair,40.9945928,-77.6046984,123156.6
2290,PA,Bradford,40.9945928,-77.6046984,60963.2
2291,PA,Bucks,40.9945928,-77.6046984,626806.0
2292,PA,Butler,40.9945928,-77.6046984,186899.0
2293,PA,Cambria,40.9945928,-77.6046984,133008.6
2294,PA,Cameron,40.9945928,-77.6046984,4610.6
2295,PA,Carbon,40.9945928,-77.6046984,63887.4
2296,PA,Centre,40.9945928,-77.6046984,161960.4
2297,PA,Chester,40.9945928,-77.6046984,519559.6
2298,PA,Clarion,40.9945928,-77.6046984,38714.8
2299,PA,Clearfield,40.9945928,-77.6046984,79908.0
2300,PA,Clinton,40.9945928,-77.6046984,38915.0
2301,PA,Columbia,40.9945928,-77.6046984,65714.8
2302,PA,Crawford,40.9945928,-77.6046984,85665.4
2303,PA,Cumberland,40.9945928,-77.6046984,249327.6
2304,PA,Dauphin,40.9945928,-77.6046984,275631.6
2305,PA,Delaware,40.9945928,-77.6046984,564553.8
2306,PA,Elk,40.9945928,-77.6046984,30340.0
2307,PA,Erie,40.9945928,-77.6046984,273834.8
2308,PA,Fayette,40.9945928,-77.6046984,131301.6
2309,PA,Forest,40.9945928,-77.6046984,7312.6
2310,PA,Franklin,40.9945928,-77.6046984,154147.0
2311,PA,Fulton,40.9945928,-77.6046984,14506.0
2312,PA,Greene,40.9945928,-77.6046984,36870.2
2313,PA,Huntingdon,40.9945928,-77.6046984,45369.4
2314,PA,Indiana,40.9945928,-77.6046984,85031.8
2315,PA,Jefferson,40.9945928,-77.6046984,43846.4
2316,PA,Juniata,40.9945928,-77.6046984,24624.0
2317,PA,Lackawanna,40.9945928,-77.6046984,210652.2
2318,PA,Lancaster,40.9945928,-77.6046984,540999.2
2319,PA,Lawrence,40.9945928,-77.6046984,86726.6
2320,PA,Lebanon,40.9945928,-77.6046984,139728.8
2321,PA,Lehigh,40.9945928,-77.6046984,365052.4
2322,PA,Luzerne,40.9945928,-77.6046984,317663.0
2323,PA,Lycoming,40.9945928,-77.6046984,114330.2
2324,PA,McKean,40.9945928,-77.6046984,41401.4
2325,PA,Mercer,40.9945928,-77.6046984,111518.0
2326,PA,Mifflin,40.9945928,-77.6046984,46276.4
2327,PA,Monroe,40.9945928,-77.6046984,168032.2
2328,PA,Montgomery,40.9945928,-77.6046984,823822.6
2329,PA,Montour,40.9945928,-77.6046984,18259.2
2330,PA,Northampton,40.9945928,-77.6046984,302809.4
2331,PA,Northumberland,40.9945928,-77.6046984,91761.0
2332,PA,Perry,40.9945928,-77.6046984,46053.2
2333,PA,Philadelphia,40.9945928,-77.6046984,1579074.6
2334,PA,Pike,40.9945928,-77.6046984,55452.6
2335,PA,Potter,40.9945928,-77.6046984,16806.0
2336,PA,Schuylkill,40.9945928,-77.6046984,142673.6
2337,PA,Snyder,40.9945928,-77.6046984,40483.2
2338,PA,Somerset,40.9945928,-77.6046984,74360.8
2339,PA,Sullivan,40.9945928,-77.6046984,6135.4
2340,PA,Susquehanna,40.9945928,-77.6046984,40969.8
2341,PA,Tioga,40.9945928,-77.6046984,40944.2
2342,PA,Union,40.9945928,-77.6046984,45111.0
2343,PA,Venango,40.9945928,-77.6046984,51818.0
2344,PA,Warren,40.9945928,-77.6046984,39756.2
2345,PA,Washington,40.9945928,-77.6046984,207212.4
2346,PA,Wayne,40.9945928,-77.6046984,51422.0
2347,PA,Westmoreland,40.9945928,-77.6046984,352590.4
2348,PA,Wyoming,40.9945928,-77.6046984,27327.0
2349,PA,York,40.9945928,-77.6046984,445564.6
2350,RI,Rhode Island,41.5827282,-71.5064508,1057231.2
2351,RI,Bristol,41.5827282,-71.5064508,48764.2
2352,RI,Kent,41.5827282,-71.5064508,163869.2
2353,RI,Newport,41.5827282,-71.5064508,82800.8
2354,RI,Providence,41.5827282,-71.5064508,635736.6
2355,RI,Washington,41.5827282,-71.5064508,126060.4
2356,SC,South Carolina,33.62505,-80.9470381,5020808.8
2357,SC,Abbeville,33.62505,-80.9470381,24626.8
2358,SC,Aiken,33.62505,-80.9470381,168301.2
2359,SC,Allendale,33.62505,-80.9470381,9024.2
2360,SC,Anderson,33.62505,-80.9470381,198063.6
2361,SC,Bamberg,33.62505,-80.9470381,14376.4
2362,SC,Barnwell,33.62505,-80.9470381,21345.8
2363,SC,Beaufort,33.62505,-80.9470381,186095.0
2364,SC,Berkeley,33.62505,-80.9470381,215044.2
2365,SC,Calhoun,33.62505,-80.9470381,14663.0
2366,SC,Charleston,33.62505,-80.9470381,401165.2
2367,SC,Cherokee,33.62505,-80.9470381,56895.4
2368,SC,Chester,33.62505,-80.9470381,32310.8
2369,SC,Chesterfield,33.62505,-80.9470381,45953.0
2370,SC,Clarendon,33.62505,-80.9470381,33957.4
2371,SC,Colleton,33.62505,-80.9470381,37585.2
2372,SC,Darlington,33.62505,-80.9470381,67027.4
2373,SC,Dillon,33.62505,-80.9470381,30689.4
2374,SC,Dorchester,33.62505,-80.9470381,158299.4
2375,SC,Edgefield,33.62505,-80.9470381,26927.4
2376,SC,Fairfield,33.62505,-80.9470381,22564.6
2377,SC,Florence,33.62505,-80.9470381,138475.0
2378,SC,Georgetown,33.62505,-80.9470381,61951.8
2379,SC,Greenville,33.62505,-80.9470381,507003.2
2380,SC,Greenwood,33.62505,-80.9470381,70410.8
2381,SC,Hampton,33.62505,-80.9470381,19564.0
2382,SC,Horry,33.62505,-80.9470381,332172.2
2383,SC,Jasper,33.62505,-80.9470381,28657.4
2384,SC,Kershaw,33.62505,-80.9470381,65112.0
2385,SC,Lancaster,33.62505,-80.9470381,92308.4
2386,SC,Laurens,33.62505,-80.9470381,66845.8
2387,SC,Lee,33.62505,-80.9470381,17365.0
2388,SC,Lexington,33.62505,-80.9470381,290278.0
2389,SC,McCormick,33.62505,-80.9470381,9530.6
2390,SC,Marion,33.62505,-80.9470381,31307.6
2391,SC,Marlboro,33.62505,-80.9470381,26753.0
2392,SC,Newberry,33.62505,-80.9470381,38194.0
2393,SC,Oconee,33.62505,-80.9470381,77527.8
2394,SC,Orangeburg,33.62505,-80.9470381,87687.4
2395,SC,Pickens,33.62505,-80.9470381,124029.4
2396,SC,Richland,33.62505,-80.9470381,411356.6
2397,SC,Saluda,33.62505,-80.9470381,20303.0
2398,SC,Spartanburg,33.62505,-80.9470381,307617.4
2399,SC,Sumter,33.62505,-80.9470381,106757.4
2400,SC,Union,33.62505,-80.9470381,27489.8
2401,SC,Williamsburg,33.62505,-80.9470381,31324.2
2402,SC,York,33.62505,-80.9470381,265871.6
2403,SD,South Dakota,44.2126995,-100.2471641,870641.8
2404,SD,Aurora,44.2126995,-100.2471641,2762.6
2405,SD,Beadle,44.2126995,-100.2471641,18346.4
2406,SD,Bennett,44.2126995,-100.2471641,3425.4
2407,SD,Bon Homme,44.2126995,-100.2471641,6929.2
2408,SD,Brookings,44.2126995,-100.2471641,34600.8
2409,SD,Brown,44.2126995,-100.2471641,38914.8
2410,SD,Brule,44.2126995,-100.2471641,5258.0
2411,SD,Buffalo,44.2126995,-100.2471641,2026.0
2412,SD,Butte,44.2126995,-100.2471641,10225.4
2413,SD,Campbell,44.2126995,-100.2471641,1382.6
2414,SD,Charles Mix,44.2126995,-100.2471641,9349.0
2415,SD,Clark,44.2126995,-100.2471641,3685.4
2416,SD,Clay,44.2126995,-100.2471641,13957.2
2417,SD,Codington,44.2126995,-100.2471641,28025.6
2418,SD,Corson,44.2126995,-100.2471641,4150.4
2419,SD,Custer,44.2126995,-100.2471641,8719.4
2420,SD,Davison,44.2126995,-100.2471641,19871.2
2421,SD,Day,44.2126995,-100.2471641,5486.0
2422,SD,Deuel,44.2126995,-100.2471641,4318.0
2423,SD,Dewey,44.2126995,-100.2471641,5832.8
2424,SD,Douglas,44.2126995,-100.2471641,2929.0
2425,SD,Edmunds,44.2126995,-100.2471641,3909.0
2426,SD,Fall River,44.2126995,-100.2471641,6747.2
2427,SD,Faulk,44.2126995,-100.2471641,2312.2
2428,SD,Grant,44.2126995,-100.2471641,7148.8
2429,SD,Gregory,44.2126995,-100.2471641,4186.0
2430,SD,Haakon,44.2126995,-100.2471641,1891.4
2431,SD,Hamlin,44.2126995,-100.2471641,6025.0
2432,SD,Hand,44.2126995,-100.2471641,3257.4
2433,SD,Hanson,44.2126995,-100.2471641,3399.2
2434,SD,Harding,44.2126995,-100.2471641,1266.2
2435,SD,Hughes,44.2126995,-100.2471641,17607.6
2436,SD,Hutchinson,44.2126995,-100.2471641,7308.0
2437,SD,Hyde,44.2126995,-100.2471641,1317.6
2438,SD,Jackson,44.2126995,-100.2471641,3289.8
2439,SD,Jerauld,44.2126995,-100.2471641,2017.8
2440,SD,Jones,44.2126995,-100.2471641,920.2
2441,SD,Kingsbury,44.2126995,-100.2471641,4943.8
2442,SD,Lake,44.2126995,-100.2471641,12717.2
2443,SD,Lawrence,44.2126995,-100.2471641,25478.4
2444,SD,Lincoln,44.2126995,-100.2471641,56826.0
2445,SD,Lyman,44.2126995,-100.2471641,3848.4
2446,SD,McCook,44.2126995,-100.2471641,5547.8
2447,SD,McPherson,44.2126995,-100.2471641,2399.2
2448,SD,Marshall,44.2126995,-100.2471641,4891.0
2449,SD,Meade,44.2126995,-100.2471641,27717.2
2450,SD,Mellette,44.2126995,-100.2471641,2051.8
2451,SD,Miner,44.2126995,-100.2471641,2211.2
2452,SD,Minnehaha,44.2126995,-100.2471641,188674.2
2453,SD,Moody,44.2126995,-100.2471641,6506.6
2454,SD,Oglala Lakota,44.2126995,-100.2471641,14335.0
2455,SD,Pennington,44.2126995,-100.2471641,110685.4
2456,SD,Perkins,44.2126995,-100.2471641,2936.6
2457,SD,Potter,44.2126995,-100.2471641,2224.8
2458,SD,Roberts,44.2126995,-100.2471641,10287.2
